개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,사무소전화번호,사업장전화번호,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
5310000,2020531027006500002,2020-07-17,영업/정상,,,,,,52640,시민환경 주식회사,I,2026-03-26 22:30:52,경상남도 진주시 명석면 진주대로 2168-7,055-758-8900,,영업중,01,01,0557588900,290497.972182901    ,194380.44082467     ,,2022-11-22 13:39:51
5310000,2004531001306500001,2004-11-16,영업/정상,,,,,,52607,공단계량사,I,2026-03-26 22:30:52,경상남도 진주시 대곡면 대화로 47,055-744-4417,,영업중,01,01,0557444417,307589.434150868    ,196072.690631554    ,경상남도 진주시 대곡면 와룡리 57번지 11호,2015-12-10 21:18:20
5310000,2000531000006595001,1995-06-02,영업/정상,,,,,,,제일계량증명업소,I,2026-03-26 22:30:52,경상남도 진주시 공단로 118 (상평동),059-1753-7133,,영업중,01,01,05917537133,301292.127011472    ,186773.28549668     ,경상남도 진주시 상평동 200-11번지,2012-02-01 14:22:45
5310000,2000531000006594001,1994-12-09,영업/정상,,,,,,,부산계량사,I,2026-03-26 22:30:52,경상남도 진주시 공단로 184 (상평동),059-1752-0225,,영업중,01,01,05917520225,301952.512278187    ,186815.03213418     ,경상남도 진주시 상평동 155-6번지,2012-02-01 14:24:26
5310000,2000531000006520001,2000-03-30,영업/정상,,,,,,,현대계량사,I,2026-03-26 22:30:52,경상남도 진주시 서장대로 287 (이현동),059-1745-4946,,영업중,01,01,05917454946,296871.882061579    ,188660.752247255    ,경상남도 진주시 이현동 16-10번지,2012-02-01 14:27:20
5310000,2000531000006592002,1992-06-20,폐업,2011-10-24,,,,660-340,,진주계량사,I,2026-03-26 22:30:52,경상남도 진주시 대신로106번길 7 (상평동),059-1755-3031,,폐업,03,03,05917553031,301861.875645012    ,186194.351282804    ,경상남도 진주시 상평동 162번지 7호,2011-10-25 09:35:00
5310000,2000531000006587001,1987-03-10,폐업,2008-10-22,,,,,,동해계량상회,I,2026-03-26 22:30:52,,059-1752-3784,,폐업,03,03,05917523784,,,경상남도 진주시 상평동 197-122번지,2009-07-30 15:33:53
5310000,2000531000006592004,1992-06-16,폐업,,,,,,,로타리계량사,I,2026-03-26 22:30:52,,059-1752-1490,,폐업,03,03,05917521490,,,경상남도 진주시 상대동 308-114번지,2009-07-31 15:06:32
5330000,2004533005706500002,2004-05-03,영업/정상,,,,,,,에이치에스지성동조선 주식회사,I,2025-12-15 16:15:28,경상남도 통영시 광도면 공단로 940,055-647-7707,,영업중,01,01,0556477707,329638.988122481    ,162946.913581221    ,경상남도 통영시 광도면 황리 1609-2번지,2020-06-09 14:28:56
5330000,2004533005706500001,2004-03-09,영업/정상,,,,,,,주식회사 신아에스비,I,2025-12-15 16:15:28,경상남도 통영시 도남로 195 (도남동),055-640-3330,,영업중,01,01,0556403330,330470.676675295    ,148760.659443415    ,경상남도 통영시 도남동 227번지,2016-05-03 17:30:19
5330000,2000533001506500004,2000-04-03,영업/정상,,,,,,,대형계량사,I,2025-12-15 16:15:28,경상남도 통영시 용남면 적촌길 15,055-646-2148,,영업중,01,01,0556462148,332804.938009295    ,155383.777564807    ,경상남도 통영시 용남면 삼화리 139번지 4호,2018-06-14 14:54:35
5330000,2000533000006500003,1998-10-26,영업/정상,,,,,,,통영폐차장,I,2025-12-15 16:15:28,경상남도 통영시 광도면 안정로 117,055-641-6868,,영업중,01,01,0556416868,328611.212540986    ,157139.421023444    ,경상남도 통영시 광도면 노산리 202-6번지,2025-09-01 11:15:27
5330000,2009533010506500002,2009-08-04,폐업,2014-04-08,,,,650-806,,충무공인계량사,I,2025-12-15 16:15:28,경상남도 통영시 통영해안로 426 (정량동),,,폐업,03,03,,330994.858118918    ,150701.174734405    ,경상남도 통영시 정량동 1005번지 6호,2014-04-08 09:27:50
5330000,2000533000006500002,1990-12-27,폐업,2009-07-31,,,,,,충무계량증명업소,I,2025-12-15 16:15:28,,,,폐업,03,03,,331228.439316953    ,150474.485239564    ,경상남도 통영시 정량동 1397-5번지,2012-09-06 15:47:42
5330000,2017533015706500001,2017-05-30,영업/정상,,,,,,,통일로지스틱스,I,2025-12-15 16:15:28,,055-645-3451,,영업중,01,01,0556453451,330044.993591761    ,149893.767734479    ,경상남도 통영시 항남동 307번지,2017-05-31 08:51:45
5330000,2021533022706500001,2021-09-06,영업/정상,,,,,,53057,통영골재주식회사,I,2025-12-15 16:15:28,"경상남도 통영시 평인일주로 1093-40, 통영골재 (명정동)",055-646-2233,,영업중,01,01,0556462233,329402.840460627    ,152259.437178192    ,경상남도 통영시 명정동 1-3 통영골재,2021-09-07 21:09:01
5330000,2007533009206500001,2007-05-23,폐업,,,,,,,자원산청공인계량사,I,2025-12-15 16:15:28,,055-648-9750,,폐업,03,03,0556489750,,,경상남도 통영시 동호동 318-5번지,2008-06-10 14:26:06
5330000,2000533000006500001,1985-01-12,폐업,,,,,,,충무공인계량사,I,2025-12-15 16:15:28,,,,폐업,03,03,,,,경상남도 통영시 광도면 죽림리 621-2번지,2008-06-10 14:27:34
5330000,2009533010506500001,2009-07-03,영업/정상,,2020-10-16,2022-10-14,2020-11-25,650-831,,차공인계량사,I,2025-12-15 16:15:28,경상남도 통영시 용남면 남해안대로 479-15,055-648-5586,,영업중,01,01,0556485586,331759.195894912    ,152844.519436501    ,경상남도 통영시 용남면 동달리 997번지 2호,2020-11-24 17:43:01
5330000,2026533029206500001,2026-04-22,영업/정상,,,,,,53022,유성천연바이오,I,2026-04-24 21:49:39,경상남도 통영시 광도면 용호로 206,055-646-6783,,영업중,01,01,0556466783,327879.844464652    ,153203.536914637    ,경상남도 통영시 광도면 용호리 43,2026-04-22 10:31:33
5330000,2025533029206500001,2025-07-22,영업/정상,,,,,,53004,(주)베스트,I,2025-12-15 16:15:28,"경상남도 통영시 도산면 도산일주로 171, 주식회사 베스트",055-649-7151,,영업중,01,01,0556497151,323354.837616839    ,156426.014730153    ,경상남도 통영시 도산면 오륜리 28-2 주식회사 베스트,2025-07-22 14:33:19
5340000,1996534001606500001,1996-07-27,영업/정상,,,,,,,사천공인계량사,I,2026-03-26 22:30:51,경상남도 사천시 사천읍 사천대로 1982,055-853-1955,,영업중,01,01,0558531955,299151.824966548    ,177568.628145957    ,경상남도 사천시 사천읍 구암리 1680-5번지,2011-10-31 13:59:49
5340000,1999534001606500001,2006-07-05,영업/정상,,,,,664-942,,공단계량사,I,2026-03-26 22:30:51,경상남도 사천시 사남면 항공로 139,055-854-4151,,영업중,01,01,0558544151,297800.824091689    ,175605.161850042    ,경상남도 사천시 사남면 유천리 151번지,2011-10-31 10:59:25
5340000,2006534001606500001,2006-10-09,영업/정상,,,,,,,금하공인계량사,I,2026-03-26 22:30:51,,055-855-2525,,영업중,01,01,0558552525,298447.704580811    ,175359.759099822    ,경상남도 사천시 사천읍 사주리 132번지 3호,2021-11-23 16:25:42
5340000,2007534001606500001,2007-08-10,영업/정상,,,,,664-110,,대원비철,I,2026-03-26 22:30:51,경상남도 사천시 진삼로 22 (죽림동),055-835-7374,,영업중,01,01,0558357374,297712.73915675     ,162955.424504321    ,경상남도 사천시 죽림동 300번지 1호,2021-11-23 16:25:22
5340000,2008534001606500001,2008-06-26,영업/정상,,,,,664-801,,공항공인계량사,I,2026-03-26 22:30:51,경상남도 사천시 사천읍 사천대로 1990,055-852-3779,,영업중,01,01,0558523779,299219.666174255    ,177621.599858658    ,경상남도 사천시 사천읍 구암리 1694번지,2021-11-23 16:25:10
5340000,2011534001606500002,2011-09-30,영업/정상,,,,,664-943,,사천공단공인계량사,I,2026-03-26 22:30:51,경상남도 사천시 사남면 죽천강길 13,055-854-5888,,영업중,01,01,0558545888,297558.00972366     ,172503.457023979    ,경상남도 사천시 사남면 화전리 1589번지 14호,2021-11-23 16:24:44
5340000,2014534001606500001,2014-10-23,영업/정상,,,,,664-931,,미래자원,I,2026-03-26 22:30:51,경상남도 사천시 정동면 상정대로 2055,055-855-8487,,영업중,01,01,0558558487,305300.77441328     ,171463.650152393    ,경상남도 사천시 정동면 학촌리 183번지 3호,2021-11-23 16:24:31
5340000,2015534013906500001,2015-04-09,영업/정상,,,,,664-822,,달성농장(유통),I,2026-03-26 22:30:51,경상남도 사천시 서포면 아포길 149-233,,,영업중,01,01,,290330.866910705    ,166848.249575108    ,경상남도 사천시 서포면 구평리 532번지 4호,2025-06-12 10:02:41
5340000,2021534021406500001,2021-04-26,영업/정상,,,,,,52565,(주)현성엠씨티,I,2026-03-26 22:30:51,경상남도 사천시 신항만1길 76 (향촌동),055-832-3001,,영업중,01,01,0558323001,299387.542501333    ,159208.560817137    ,경상남도 사천시 향촌동 1287,2021-11-23 16:27:18
5340000,2022534021406500001,2022-02-15,영업/정상,,,,,,52504,삼포환경산업(주),I,2026-03-26 22:30:51,경상남도 사천시 곤양면 구고속도로 1454-19,055-854-9977,,영업중,01,01,0558549977,285700.471007822    ,172992.160020461    ,경상남도 사천시 곤양면 맥사리 480-5,2022-02-15 11:15:22
5340000,1997534001606500001,1997-01-20,폐업,2018-11-29,,,,,,대원공인계량사,I,2026-03-26 22:30:51,경상남도 사천시 진삼로 57 (죽림동),055-835-7374,,폐업,03,03,0558357374,,,경상남도 사천시 죽림동 963-1번지,2019-01-18 11:32:10
5340000,2004534001606500001,2004-10-13,폐업,2008-11-11,,,,,,장산기업(주),I,2026-03-26 22:30:51,경상남도 사천시 서향길 136 (향촌동),055-833-6041,,폐업,03,03,0558336041,299675.154371639    ,159612.586027       ,경상남도 사천시 향촌동 1155번지 9호,2021-11-23 16:25:56
5340000,2011534001606500001,2011-06-14,폐업,2022-01-17,,,,664-220,,(주)창영개발,I,2026-03-26 22:30:51,경상남도 사천시 서향길 70 (향촌동),055-833-2788,,폐업,03,03,0558332788,299390.137095957    ,159566.675975578    ,경상남도 사천시 향촌동 1086번지 14호,2022-01-17 17:06:44
5350000,2018535029206500001,2018-02-01,영업/정상,,,,,,50855,주식회사 태창크린텍,I,2025-12-15 16:15:28,경상남도 김해시 진영읍 본산로219번길 10,055-322-3273,,영업중,01,01,0553223273,359072.066170819    ,203362.035577037    ,,2018-02-02 09:18:31
5350000,2019535030106500001,2019-04-08,영업/정상,,,,,,50887,주식회사 제이알코리아,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로1701번안길 58-244,,,영업중,01,01,,367950.959456722    ,195547.104567158    ,경상남도 김해시 주촌면 선지리 30번지 39호,2021-03-09 10:41:17
5350000,2020535030106500006,2020-12-07,영업/정상,,,,,,50870,(주)에스엘선린,I,2025-12-15 16:15:28,경상남도 김해시 진영읍 서부로 127,055-321-9217,,영업중,01,01,0553219217,360700.783974967    ,199932.85069489     ,,2020-12-07 13:46:53
5350000,2020535030106500007,2020-12-22,영업/정상,,,,,,50801,수연자원,I,2025-12-15 16:15:28,"경상남도 김해시 생림면 나전로 389, B동",055-313-6761,,영업중,01,01,0553136761,370062.203819108    ,203560.655280162    ,경상남도 김해시 생림면 사촌리 128-3,2021-05-12 15:42:53
5350000,2021535030106500002,2021-11-10,영업/정상,,,,,,50801,희망자원,I,2025-12-15 16:15:28,경상남도 김해시 생림면 봉림로 5-34,,,영업중,01,01,,368293.919941777    ,204333.777022692    ,,2021-11-11 09:04:28
5350000,2022535030106500001,2022-08-09,영업/정상,,,,,,50852,상리공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 한림면 안곡로 343,,,영업중,01,01,,367884.000269832    ,200690.818439219    ,경상남도 김해시 한림면 안곡리 509,2022-08-10 16:56:30
5350000,2024535033006500002,2024-05-20,영업/정상,,,,,,50801,주식회사 알이,I,2025-12-15 16:15:28,경상남도 김해시 생림면 생림대로713번길 85,055-724-1739,,영업중,01,01,0557241739,368192.50840155     ,203547.916084424    ,경상남도 김해시 생림면 봉림리 350,2024-05-20 16:11:53
5350000,2000535001406500022,2000-08-11,폐업,,,,,,,보경상사,I,2025-12-15 16:15:28,,055-327-7302,,폐업,03,03,0553277302,,,경상남도 김해시 안동 안동공업지구 6B 8L,2011-09-22 16:31:08
5350000,2003535010106500001,2003-04-29,폐업,,,,,,,남성정밀(주),I,2025-12-15 16:15:28,,055-323-6000,,폐업,03,03,0553236000,,,경상남도 김해시 상동면 대감리 222-3번지,2011-09-22 16:33:49
5350000,1993535001406500003,1993-09-22,영업/정상,,,,,621-821,,금오계량사,I,2025-12-15 16:15:28,경상남도 김해시 생림면 나전로 214,055-323-8824,,영업중,01,01,0553238824,370690.634589922    ,202097.559917519    ,경상남도 김해시 생림면 나전리 산 14번지 6호,2019-05-23 13:56:19
5350000,1994535001406500005,1994-04-07,영업/정상,,,,,,,진영컴퓨터계량사,I,2025-12-15 16:15:28,경상남도 김해시 진영읍 서부로 382,055-342-4045,,영업중,01,01,0553424045,359580.014619059    ,197925.245724702    ,경상남도 김해시 진영읍 의전리 173번지 17  호,2019-01-10 13:48:51
5350000,1994535001406500006,1994-08-16,영업/정상,,,,,,,금동고철,I,2025-12-15 16:15:28,경상남도 김해시 김해대로2575번길 77-1 (어방동),055-0321-8581,,영업중,01,01,05503218581,373694.161132778    ,194581.16909038     ,경상남도 김해시 어방동 1069번지 16호,2016-07-21 17:52:46
5350000,1996535001406500010,1996-07-31,영업/정상,,,,,621-803,,칠성공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 진영읍 본산1로 59,055-343-5889,,영업중,01,01,0553435889,358789.887378335    ,202873.524564719    ,경상남도 김해시 진영읍 본산리 964번지 3호,2010-12-13 17:52:27
5350000,1996535016406500005,1996-08-05,영업/정상,,,,,621-220,,공단계량사,I,2025-12-15 16:15:28,경상남도 김해시 김해대로 2695 (지내동),055-333-0130,,영업중,01,01,0553330130,374883.980179651    ,193908.032926161    ,경상남도 김해시 지내동 326번지 22호,2013-04-02 18:07:05
5350000,1999535001406500017,1999-12-23,영업/정상,,,,,,,진례공단계량사,I,2025-12-15 16:15:28,경상남도 김해시 진례면 담안로 174,055-345-2833,,영업중,01,01,0553452833,360698.850694019    ,196387.743935973    ,경상남도 김해시 진례면 송현리 219번지 12  호,2013-04-02 17:00:14
5350000,2000535001406500021,2000-06-15,영업/정상,,,,,,,상동계량사,I,2025-12-15 16:15:28,경상남도 김해시 대동면 동북로 393,055-323-7343,,영업중,01,01,0553237343,379191.127114671    ,202770.572747906    ,,2014-12-31 11:23:37
5350000,2004535010106500003,2004-08-17,취소/말소/만료/정지/중지,2020-11-30,,,,621-120,,알지(R.G)공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 전하로 147 (흥동),,,직권말소,05,04,,369692.379222745    ,192915.837287433    ,경상남도 김해시 흥동 410번지 12호,2020-11-30 10:54:40
5350000,2012535019606500001,2012-10-16,취소/말소/만료/정지/중지,2020-11-30,,,,621-824,,율산철강(주),I,2025-12-15 16:15:28,경상남도 김해시 생림면 봉림로 101-20,055-323-7722,,직권말소,05,04,0553237722,367715.229466946    ,205418.499279368    ,경상남도 김해시 생림면 봉림리 1101번지 2호,2020-11-30 10:55:21
5350000,2012535019606500002,2012-10-29,취소/말소/만료/정지/중지,2020-11-30,,,,621-801,,유림주유소,I,2025-12-15 16:15:28,경상남도 김해시 진영읍 서부로 127,055-342-0016,,직권말소,05,04,0553420016,360691.551912533    ,199951.475028738    ,경상남도 김해시 진영읍 죽곡리 433번지 4호,2020-11-30 10:55:38
5350000,2013535019606500001,2013-03-12,취소/말소/만료/정지/중지,2020-11-30,,,,621-846,,효정공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로1293번길 11,055-312-2325,,직권말소,05,04,0553122325,364215.515584792    ,192781.142343077    ,경상남도 김해시 주촌면 양동리 998번지,2020-11-30 10:55:54
5350000,2015535023406500001,2015-02-17,취소/말소/만료/정지/중지,2020-11-30,,,,,,(주)혜성중공업,I,2025-12-15 16:15:28,경상남도 김해시 한림면 안곡로448번길 1-13,055-343-9088,,직권말소,05,04,0553439088,367531.671200519    ,201619.335839496    ,,2020-11-30 10:56:47
5350000,1992535001406500001,1992-10-16,폐업,2006-01-20,,,,,,삼계계량사,I,2025-12-15 16:15:28,경상남도 김해시 김해대로 1826 (삼계동),055-335-8195,,폐업,03,03,0553358195,369559.10403717     ,197632.050417539    ,경상남도 김해시 삼계동 430번지 2   호,2007-10-04 13:28:49
5350000,1993535001406500002,1993-06-11,폐업,2011-08-18,,,,,,영신계량사,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로1403번길 23-28,055-338-6481,,폐업,03,03,0553386481,365144.529609057    ,193388.097984096    ,경상남도 김해시 주촌면 내삼리 1309번지,2011-08-18 17:58:53
5350000,1994535001406500004,1994-01-14,폐업,2016-06-03,,,,,,장유계량사,I,2025-12-15 16:15:28,경상남도 김해시 장유면 장유로307번길 26,055-312-0071,,폐업,03,03,0553120071,,,경상남도 김해시 장유면 무계리 66번지 5   호,2016-06-03 13:13:46
5350000,1994535001406500007,1994-10-08,폐업,2019-02-01,,,,,50935,초선대계량사,I,2025-12-15 16:15:28,경상남도 김해시 김해대로 2570-1 (어방동),055-333-3550,,폐업,03,03,0553333550,,,경상남도 김해시 어방동 93번지 4호,2019-02-01 14:55:12
5350000,1996535001406500008,1996-02-27,폐업,2010-12-07,,,,,,미주계량사,I,2025-12-15 16:15:28,경상남도 김해시 김해대로 2688 (지내동),055-314-6679,,폐업,03,03,0553146679,374788.263606615    ,193854.426116298    ,경상남도 김해시 지내동 192번지 12호,2010-12-07 18:02:36
5350000,1996535001406500011,1996-08-24,폐업,2016-05-25,,,,621-914,,보성비철상사,I,2025-12-15 16:15:28,경상남도 김해시 김해대로 2650 (안동),055-327-7302,,폐업,03,03,0553277302,374415.657283192    ,193820.160517585    ,경상남도 김해시 안동 543번지 9호,2016-05-25 14:54:39
5350000,1996535016406500006,1996-08-06,폐업,2008-05-30,,,,621-220,,금호도금공업(주),I,2025-12-15 16:15:28,경상남도 김해시 김해대로2596번길 137 (지내동),055-327-3366,,폐업,03,03,0553273366,374909.489390417    ,193491.663167311    ,경상남도 김해시 지내동 195번지 10호,2008-06-05 16:23:03
5350000,1999535001406500014,1999-03-26,폐업,2011-07-06,,,,,,주촌계량증명,I,2025-12-15 16:15:28,,055-323-7760,,폐업,03,03,0553237760,366597.792902292    ,194653.272244605    ,경상남도 김해시 주촌면 천곡리 119번지,2011-07-07 11:23:49
5350000,1999535001406500015,1999-04-09,폐업,2011-08-11,,,,621-913,,대광계량사,I,2025-12-15 16:15:28,경상남도 김해시 김해대로 2471 (삼정동),055-339-9733,,폐업,03,03,0553399733,372624.749070014    ,193739.387025563    ,경상남도 김해시 삼정동 616번지 3호,2011-08-11 13:50:28
5350000,1999535001406500016,1999-11-27,폐업,2012-12-27,,,,,,태영계량사,I,2025-12-15 16:15:28,,055-323-7101,,폐업,03,03,0553237101,378937.141755042    ,203267.408095247    ,경상남도 김해시 상동면 매리 109번지 4호,2012-12-27 10:45:00
5350000,2000535001406500018,2000-03-15,폐업,2008-04-29,,,,,,신한계량사,I,2025-12-15 16:15:28,,055-329-1236,,폐업,03,03,0553291236,364226.131113879    ,191529.743175273    ,경상남도 김해시 장유면 부곡리 744번지 1   호,2008-04-30 10:45:42
5350000,2000535001406500019,2000-05-24,폐업,2007-03-06,,,,,,희망계량사,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로 1443,055-326-2332,,폐업,03,03,0553262332,365516.107498939    ,193410.331484694    ,경상남도 김해시 주촌면 내삼리 846번지 2   호,2008-01-02 15:08:27
5350000,2000535001406500020,2000-05-29,폐업,2019-01-10,,,,,,태광스틸,I,2025-12-15 16:15:28,경상남도 김해시 김해대로2553번길 38-24 (어방동),055-322-4790,,폐업,03,03,0553224790,373519.453483062    ,194193.536044621    ,경상남도 김해시 어방동 1065번지 15호,2019-01-11 10:49:25
5350000,2002535008706500001,2002-01-07,폐업,2010-06-25,,,,,,산본계량사,I,2025-12-15 16:15:28,,055-346-3750,,폐업,03,03,0553463750,,,경상남도 김해시 진례면 산본리 218-1번지,2010-06-25 09:50:42
5350000,2002535008706500002,2002-04-16,폐업,2010-04-05,,,,,,성원이엔티(주),I,2025-12-15 16:15:28,,055-346-1283,,폐업,03,03,0553461283,,,경상남도 김해시 한림면 신천리 434-9번지,2010-08-31 11:48:01
5350000,2005535013406500001,2005-01-25,폐업,2009-03-23,,,,,,원산철강주식회사,I,2025-12-15 16:15:28,경상남도 김해시 진영읍 본산로110번길 34,055-343-7001,,폐업,03,03,0553437001,358709.770591073    ,202980.493558441    ,경상남도 김해시 진영읍 본산리 993번지,2009-03-24 17:40:11
5350000,2005535013406500005,2005-11-18,폐업,2014-06-26,,,,,,(주)대한알루텍,I,2025-12-15 16:15:28,경상남도 김해시 한림면 한림로 15,055-346-2774,,폐업,03,03,0553462774,364497.098303228    ,201036.745225269    ,경상남도 김해시 한림면 명동리 1132번지,2014-06-26 10:29:30
5350000,2006535013406500001,2006-06-02,폐업,2009-06-05,,,,,,건창계량사,I,2025-12-15 16:15:28,경상남도 김해시 상동면 상동로 143,055-301-0141,,폐업,03,03,0553010141,371717.983693226    ,201649.744885176    ,경상남도 김해시 상동면 우계리 1116번지 37호,2009-06-05 18:34:08
5350000,2008535016406500001,2008-01-15,폐업,2009-05-18,,,,621-821,,오복공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 생림면 나전로 442 (외2필지),055-327-4937,,폐업,03,03,0553274937,369602.779949266    ,203777.256410291    ,경상남도 김해시 생림면 사촌리 428번지 1호 외2필지,2009-05-19 09:28:14
5350000,2008535016406500003,2008-08-19,폐업,2011-07-22,,,,621-873,,흥덕자원,I,2025-12-15 16:15:28,경상남도 김해시 한림면 김해대로 1393,055-323-6144,,폐업,03,03,0553236144,365979.241342931    ,199210.46696118     ,경상남도 김해시 한림면 신천리 718번지 1호,2011-07-22 11:56:34
5350000,2008535016406500005,2008-08-20,폐업,2013-02-28,,,,621-842,,해돌자원,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로1293번길 11,055-320-6308,,폐업,03,03,0553206308,364215.515584792    ,192781.142343077    ,경상남도 김해시 주촌면 양동리 998번지,2013-02-28 14:41:47
5350000,2012535019606500003,2012-11-21,폐업,2013-05-24,,,,621-833,,SJ스틸,I,2025-12-15 16:15:28,경상남도 김해시 장유면 장유로115번길 4,055-311-9454,,폐업,03,03,0553119454,363966.669795856    ,191723.567489438    ,경상남도 김해시 장유면 부곡리 671번지 5호,2013-05-24 11:25:26
5350000,2013535019606500002,2013-03-27,폐업,2019-12-19,,,,621-841,,(주)석지 장유,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로1499번길 22-24 (외 17필지),055-311-9454,,폐업,03,03,0553119454,365587.833858045    ,194169.380807799    ,경상남도 김해시 주촌면 내삼리 696번지,2019-12-19 18:19:45
5350000,2014535019606500001,2014-04-29,폐업,2021-05-04,,,,621-870,,민주고철,I,2025-12-15 16:15:28,경상남도 김해시 한림면 장방로  172,055-344-3083,,폐업,03,03,0553443083,361113.382160047    ,204248.480815664    ,경상남도 김해시 한림면 1218번지 3호,2021-05-04 15:41:00
5350000,2017535029206500001,2017-08-08,폐업,2020-01-30,,,,,50800,삼영메탈,I,2025-12-15 16:15:28,경상남도 생림면 생림대로 491,,,폐업,03,03,,370251.730449955    ,202941.518495567    ,,2020-01-31 08:35:45
5350000,2020535030106500005,2020-11-02,폐업,2021-06-30,,,,,50850,아림수지,I,2025-12-15 16:15:28,경상남도 김해시 한림면 김해대로927번길 239,055-329-5908,,폐업,03,03,0553295908,362998.101611247    ,202242.836916916    ,경상남도 김해시 한림면 퇴래리 313-1,2024-01-30 15:47:14
5350000,2024535033006500003,2024-06-18,영업/정상,,,,,,50850,(주)삼우오엔이,I,2025-12-15 16:15:28,경상남도 김해시 한림면 김해대로1031번길 40,055-326-6613,,영업중,01,01,0553266613,363505.825957053    ,201208.328048233    ,경상남도 김해시 한림면 퇴래리 1086-44,2024-06-18 16:16:01
5350000,2024535033006500004,2024-06-18,영업/정상,,,,,,50971,경원벤텍(주),I,2025-12-15 16:15:28,경상남도 김해시 장유로 77-72 (부곡동),055-310-2712,,영업중,01,01,0553102712,364008.243954827    ,192040.842282722    ,경상남도 김해시 부곡동 253-1,2024-06-18 16:30:44
5350000,2024535037406500001,2024-09-11,영업/정상,,,,,,50849,봉하공인계량소,I,2025-12-15 16:15:28,경상남도 김해시 한림면 장방로 23,,,영업중,01,01,,360116.173141012    ,203397.638122638    ,경상남도 김해시 한림면 가산리 755,2024-09-11 13:56:27
5350000,2025535037406500001,2025-04-22,영업/정상,,,,,,50807,(주)카리,I,2025-12-15 16:15:28,경상남도 김해시 대동면 대동산단4로 146-36,055-323-1164,,영업중,01,01,0553231164,,,경상남도 김해시 대동면 월촌리 1303-5,2025-04-22 16:40:22
5350000,2025535037406500002,2025-07-14,영업/정상,,,,,,50875,(주)광진철강,I,2025-12-15 16:15:28,경상남도 김해시 진례면 고모로526번길 31-29,055-338-0964,,영업중,01,01,0553380964,361720.23194689     ,198215.917123775    ,경상남도 김해시 진례면 고모리 574-3,2025-07-14 17:49:41
5350000,2025535037406500003,2025-08-05,영업/정상,,,,,,50875,주식회사 에이치씨리사이클,I,2025-12-15 16:15:28,경상남도 김해시 진례면 고모로134번길 46,055-343-9686,,영업중,01,01,0553439686,361297.860085362    ,194640.086272196    ,경상남도 김해시 진례면 송현리 1270-1,2025-08-04 19:13:37
5350000,2003535010106500002,2001-06-14,영업/정상,,,,,,50851,명동철재,I,2025-12-15 16:15:28,경상남도 김해시 한림면 김해대로 1178,055-345-3044,,영업중,01,01,0553453044,364546.829911105    ,200752.776977894    ,경상남도 김해시 한림면 명동리 1046번지,2020-04-08 13:06:37
5350000,2005535013406500002,2005-05-19,영업/정상,,,,,621-130,,명문계량증명업소,I,2025-12-15 16:15:28,경상남도 김해시 금관대로 936 (풍유동),055-0329-1587,,영업중,01,01,05503291587,368015.579210451    ,191879.295689867    ,"경상남도 김해시 풍유동 708번지 1호 , 708-8",2015-06-08 10:30:42
5350000,2005535013406500003,2005-06-28,영업/정상,,,,,,,광성계량사,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로1499번길 37,055-337-5775,,영업중,01,01,0553375775,365284.42389705     ,194034.412275532    ,경상남도 김해시 주촌면 내삼리 919번지 1호,2010-08-31 11:38:31
5350000,2005535013406500004,2005-07-04,영업/정상,,,,,,,가나공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 생림면 생림대로 540,,,영업중,01,01,,369984.179296604    ,203362.809778553    ,경상남도 김해시 생림면 나전리 802번지 1호,2024-10-08 17:43:06
5350000,2006535013406500002,2006-08-02,영업/정상,,,,,,,대양공인계량사,I,2025-12-15 16:15:28,경상남도 김해시 진례면 고모로 319,055-345-5834,,영업중,01,01,0553455834,360684.213167507    ,196569.384228818    ,경상남도 김해시 진례면 송현리 351번지 3호,2017-04-17 13:01:06
5350000,2007535016406500001,2007-05-08,영업/정상,,,,,,,주식회사 티지알 용덕주유소지점,I,2025-12-15 16:15:28,경상남도 김해시 한림면 용덕로 236,055-343-0059,,영업중,01,01,0553430059,366387.298685417    ,201336.848413573    ,경상남도 김해시 한림면 용덕리 825번지,2025-03-14 10:39:08
5350000,2007535016406500002,2007-06-20,영업/정상,,,,,,,내삼계량사,I,2025-12-15 16:15:28,경상남도 김해시 주촌면 서부로 1415,,,영업중,01,01,,365438.057610042    ,193162.616108603    ,경상남도 김해시 주촌면 망덕리 845번지 2호   ,2007-06-20 00:00:00
